molecules,label
CCN(CC)C1CCCCC1,193.0
CCn1c(C)nc2ccccc21,296.0
CCCC(C)(CC)CCC,160.8
CCOc1ccc(C=O)cc1,249.0
CCCCCCCCCCCCCCC(=O)O,339.1
CC(O)CO,187.6
CCC(=O)c1ccc(C)cc1,236.0
CCCCC(C)O,136.0
CCC(=O)N(C)C,174.5
Clc1cc(Cl)cc(Cl)c1,208.0
CCC(=O)OCCOC(=O)CC,211.0
C[Si](Cl)(Cl)Cl,65.6
CCCCCCCOC(=O)CC,210.0
Cc1cc2ccoc2cc1C,221.0
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,353.0
COC(=O)c1ccco1,181.3
CCCCN,78.0
CC(=O)Oc1ccc(OC(C)=O)c(OC(C)=O)c1,300.0
CCNc1ccccc1C,216.0
C=C=C,-34.4
O=Cc1ccccc1Br,230.0
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,519.0
CC(C)CC=O,92.5
CCOC(=O)CCCCCC(=O)OCC,254.0
CC1CC(C)CC(O)C1,187.0
COc1cc(Cl)ccc1N,260.0
CCS,35.1
CC(=O)c1cc(C(C)C)ccc1C,249.5
COCC(=O)O,203.5
Oc1ccccc1Cc1ccccc1,312.0
OCC1CCCO1,178.0
O=C(CCl)OC(=O)CCl,203.0
CCOC(=O)c1ccc(OC)cc1,269.5
CN(C)c1cccc(O)c1,266.5
CCCCCCCC(=O)OCCCC,240.5
C=CCC,-6.2
c1ccc(OC2CCCCC2)cc1,261.0
O=C(c1ccccc1)C1CCC1,260.0
Cc1cc(C)c(Br)c(C)c1,225.0
O=P(Cl)(Cl)c1ccccc1,258.0
CC(=O)C(C)(C)O,140.5
O=C1C=CCC1,136.0
Oc1ccccc1C(F)(F)F,147.5
CC(C)OC(=O)C(=O)OC(C)C,191.0
CCN=C=O,60.0
CCN(CC)CCOCCO,221.5
CC(C)=CC=C(C)C,134.5
C=CCCCCCCCCC,192.7
O=C(C(F)(F)F)C(F)(F)F,-27.4
Cc1cocn1,88.0
C=CCCBr,98.5
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,177.0
FCF,-51.6
CCCCCCCCN(C)C,191.0
CC(Br)C(=O)c1ccccc1,247.5
CC(C)OC(=O)c1ccccc1O,238.0
CCOP(=O)(CC)OCC,198.0
O=C(O)C(F)(F)Cl,122.0
CC(=O)CCCCBr,216.0
CC(F)(Cl)CCl,88.6
c1ccc2c(c1)CCO2,188.5
CCCCCCCCCCCCCC(=O)O,326.2
CCCCCCCCC(C)=O,210.0
O=C(c1ccccc1)c1cccs1,300.0
CCOc1ccc(C)cc1,188.5
COc1ccc(CC(C)=O)cc1,268.0
Brc1cccc(Br)c1,218.0
CCC#CCCO,163.0
CCCCCCCCCCCCCCCCCC(=O)OC,370.0
CC(C)c1ccccc1Cl,191.1
CCCCC(CCCC)CCCC,217.5
CC1(C)OCCO1,92.5
NCCOCCO,221.0
C=C(C)C(C)(C)C,77.9
C#CC(OCC)OCC,139.0
CCc1ccsc1,136.0
C=CCOC(C)=O,103.5
CC(=O)CCC(=O)OCC(C)C,228.0
CCCN,48.5
CCC=O,48.0
CCCCCCCCCF,167.5
CCOCC(=O)OCC,158.0
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],250.0
OCCCC(F)(F)F,125.0
Cc1cc(C)oc(=O)c1,245.0
CCCCC(CC)C(C)C,163.0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,307.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,82.5
c1cnoc1,95.0
FC(F)OC(F)F,6.35
CCC(=O)OC(=O)CC,170.0
Oc1cc(Cl)c(Cl)cc1Cl,247.0
O=C1C[C@H]2CCCC[C@H]2C1,221.5
Cc1cc(C)c(C)c(C)c1,198.0
COc1cc(Cl)c(OC)cc1Cl,268.0
Cc1ccc2[nH]c3ccccc3c2c1,365.0
CC=CC(C)C,58.8
Cc1cc(C)c(C)s1,164.5
CN=C=S,119.0
CCCO[Si](OCCC)(OCCC)OCCC,226.0
CC(C)C(C)O,112.0
Cc1ccco1,65.0
CCCC(CC)C(C)C,138.0
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,350.0
BrCCCBr,167.3
ClCCI,140.0
COC(=O)COc1ccccc1,245.0
C=C[Si](Cl)(Cl)Cl,91.5
CC(O)C(C)(C)C,120.0
CCNNCC,85.5
N#CCc1ccccc1,233.5
O=C(c1ccccc1)C(O)c1ccccc1,344.0
Cc1cc(Cl)c(C)cc1Cl,222.0
C=CCC(C(=O)OCC)C(=O)OCC,222.5
CCOCC(=O)Cl,125.0
Cc1cc(C(C)C)ccc1O,230.0
COc1cccc(OC)c1OC,235.0
CC1CC(C)(C)CCC1=O,191.0
FC(F)(Br)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,159.0
C#CC(C)(C)N,79.5
CCOB(OCC)OCC,120.0
c1ccc(CCCc2ccncc2)cc1,322.0
CC(C)(C)C(=O)Cl,107.0
CSc1ccccc1N,234.0
C#CCCCCCC,126.3
CC(=O)C(C)=O,88.0
COc1cccc(C)c1OC,204.0
C=CC(C)(C)CCC,104.0
O=[N+]([O-])c1ccc(Cl)cc1,242.0
CCOC(=O)C(C)O,154.0
O=Cc1ccc2c(c1)OCO2,263.0
C=CS(=O)(=O)C=C,234.5
C=CCC1CCCCC1,132.0
CNCc1ccccc1,180.5
O=CC=Cc1ccccc1,246.0
CC(C)=C1OC(=O)C1(C)C,170.0
CC/C=C/C(C)C,85.9
C[C@@H]1C=Cc2ccccc21,199.0
CCC(CC)C(=O)O,194.0
CCC1=CCCC1,106.3
C=CCc1ccc2c(c1)OCO2,234.5
COC(=O)CCc1ccccc1,238.5
CCNCCNCC,146.0
CC(=O)C(O)c1ccccc1,251.0
CC(C)C#N,103.9
NCC1CCCC(CN)C1,220.0
CCCCCCC(=O)OC(=O)CCCCCC,269.5
CCOC(=O)C(Cl)CCl,183.5
COc1cccc(O)c1,244.0
FC(F)=CCl,-18.5
CCCCCCC1CCCCC1,224.0
CC(C)(C)C(=O)CCl,171.5
CC(C)COC(N)=O,207.0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,194.0
Nc1ccc(Oc2ccc(N)cc2)cc1,350.0
CCCCC=O,103.0
Cc1ccccc1[N+](=O)[O-],222.0
O=C(Cl)c1ccc(C(=O)Cl)cc1,258.0
CC1CCCC2(C)CCCCC12O,270.0
OCc1cccs1,207.0
NCCNCCN,207.0
CCCCN(CCO)CCO,275.0
CCCC(Br)C(=O)OCC,191.0
C=C(C)OC(=O)Cl,102.0
CCOC(=O)CCC(C)C,163.0
CC1(O)CCCCCC1,183.5
CC(C)O,82.3
CCCC,-0.5
Oc1cccc(Cl)c1Cl,206.0
CC(=O)c1cc(C)ccc1O,210.0
C=C[Si](C)(C)OCC,99.0
C[SiH](Cl)Cl,41.0
C=COCC(C)C,83.0
C=C(C)C(CC)CC,109.5
CCCCCCC(=O)CCC,206.5
CCC(C)(C)CC,86.0
C[Si](C)(Cl)C(Cl)Cl,149.0
O=C(CC(=O)C(F)(F)F)C(F)(F)F,70.0
CC(C)SSC(C)C,177.0
CC=CC(=O)CC,138.5
FSC(F)(F)F,147.5
CC(Oc1ccccc1)C(=O)Cl,147.0
Oc1cc(Cl)c(Cl)c(Cl)c1,275.0
C=C(C)CCl,71.5
FC(F)(F)C(Cl)=CCl,53.7
Cc1ccc2[nH]c(C)nc2c1,350.0
C=CC(C)(C)O,97.0
CCc1cccc(C)c1,161.3
CCCCC(C)S,142.0
C#CCC,8.0
CC1(C)CCCCC1O,177.0
CC(C)(C)CC(C)(C)S,160.0
Cc1cc(=O)n(-c2ccccc2)n1C,319.0
COC(C)=O,56.8
CCCCOC(=O)C(Cl)Cl,193.5
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,310.0
c1ccn2cccc2c1,205.0
CC(O)COC(C)C,137.5
CCOc1cccc(N(CC)CC)c1,286.0
C#CC(O)(CC)CC,138.0
CN(C)C(=O)Cl,167.0
C=CCC(C)(O)CC=C,158.4
CC(C)C(C)C(C)(C)C,133.0
CCCCCCCCCC#N,243.0
CC(=O)OCC(COC(C)=O)OC(C)=O,259.0
CC(C)C(C(C)C)C(C)C,157.1
CC=C(Br)Br,125.0
Cl/C=C\Cl,54.4
CCC(=O)CC,101.9
OCCC(O)CO,312.0
CCCC(C)(C)CC,111.9
Cc1cccc(C)c1O,201.0
CC(=O)Oc1ccc(C)cc1,212.5
CCC(C)C(C)O,134.3
NCc1ccccc1,185.0
CCCCCCCCCCCCCCCCCCCl,348.0
CCCCCCCCCCCCCCCc1ccccc1,373.0
C=CC(Cl)CCl,116.0
Cc1ccc(N)c(N)c1,265.0
CCOC(=O)C1CC=CCC1,194.5
CCOC(=O)c1ccccc1C(=O)OCC,295.0
FC(F)(Cl)C(Cl)Cl,71.9
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,137.5
CN1CCCC(CO)C1,142.5
CC(O)C(C)(C)CO,208.0
C1=Cc2ccccc2C1,182.0
CC1(C)CC(N)CC(C)(C)N1,188.5
C=CCCCCCCCCCCCC,233.0
CCOC(=O)CC(=O)CC,191.0
O=S1(=O)CCCC1,285.0
CCOC(=O)N1CCN(C(=O)OCC)CC1,315.0
COc1cccc(Cl)n1,185.5
CC1(N)CCCC1,121.0
OCCN1CCNCC1,246.0
Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,313.0
NC1CCC(CC2CCC(N)CC2)CC1,320.0
CCc1ccc(C)nc1,178.3
Cc1cnc(C)c(C)c1,184.0
OCCCc1cccnc1,284.0
IC1CCCC1,166.5
OC1CCCC1,140.4
COCCc1ccccn1,203.0
CC1CC(C)C(C)C1,116.8
C[C@@H]1CC[C@H](O)C1,148.5
CCOC(=O)c1ccccn1,243.0
Cn1c(=O)n(C)c(=O)n(C)c1=O,274.0
Fc1cccnc1,107.5
CCOC(=O)c1cccnc1,224.0
C[C@@H]1CC[C@@H](C)S1,142.3
COC(=O)c1ccncc1,208.0
CC[C@@H]1CCC[C@H]1C,124.6
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,225.0
CC(=O)C1CCCC1,158.5
c1ccc2ncncc2c1,241.0
CC1=CC(=O)C[C@H](C)C1,208.5
c1ccc(SSc2ccccc2)cc1,310.0
CC(=O)c1ccccn1,192.0
CC=CCCc1ccccn1,216.0
COc1ccc2c(c1)CCCN2,284.0
CC(C)CC1CCCC1,148.0
C1CNCCN1,146.0
CC1(C)CCCC1,87.5
COc1ccccn1,142.0
CCCCC1CCCC1,156.6
CCOC(=O)N1CCNCC1,237.0
CCC1(C)CCCC1,121.6
CC1CN(C)CCN1C,149.5
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,210.0
C1CCSC1,121.0
O=CC1CCCC1,133.5
CC1CCCS1,134.0
CSC(=O)c1cccc2nnsc12,267.0
Cc1ccc(C)nc1,157.0
C1=CCSC1,122.4
CO[C@H]1C=C[C@H](OC)O1,161.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,290.0
CC(=O)c1cccnc1,220.0
CC1CCC(C)(C)C1,104.9
c1ccc(C2CCCC2)cc1,219.0
Brc1cccnc1,173.0
O=C1CCCCC1=C1CCCCC1,265.0
CCC1CCCS1,157.0
CC(C)(C1CCCCC1)C1CCCCC1,286.0
C[C@@H]1CCC[C@H]1O,149.5
Cc1cc(C)c(C)c(C)n1,203.0
O=C(O)C1CCCC1,212.0
CN1CCCc2ccccc21,246.0
FC(F)(F)c1ccc(Cl)nc1,153.0
C=CCC1CCCC1,125.0
Nc1ccncc1,273.0
Brc1ccccn1,194.8
COC(=O)C1=CCCN(C)C1,209.0
C=Cc1ccccn1,159.5
C=C1C(O)CC2(C(C)C)CC12,208.0
ClC1CCCC1,114.0
NCc1cccnc1,226.0
C1CCCC1,49.3
[O-][S+]1CCCC1,236.0
c1ccc2c(c1)CCCN2,251.0
BrC1CCCC1,137.5
c1ccc(COc2ccccc2)cc1,286.5
CCc1cnccc1C,198.0
CCC(CC)c1ccccn1,195.4
CCCC(C1CCCCC1)C1CCCCC1,293.0
Cc1cc(N)cc(C)n1,246.0
Fc1cc(F)nc(F)c1,94.5
Nc1ccc(N=Nc2ccccc2)cc1,366.0
CCC(C1CCCCC1)C1CCCCC1,283.6
CN1CCN(C)CC1,131.0
Clc1ccncc1,147.5
FC1=C(F)C(F)(F)C1(F)F,5.5
Cc1ccncc1C,179.1
Cc1cccnc1C,161.2
CCCCCC1CCCC1,180.0
CN(C)c1ccccn1,196.0
OCCCc1ccncc1,289.0
Fc1cccc(F)n1,125.0
CCCCc1cccnc1,206.5
CC1=CC(=O)C(C(C)C)CC1,233.0
Nc1cccnc1,252.0
CCN(CC)C(=O)c1cccnc1,298.0
CCCCCCCCCCCCCCCCCCCCCC1CCCC1,420.0
CCc1ccccn1,148.6
C#CC1(O)CCCC1,157.5
Brc1cncc(Br)c1,222.0
Nc1cccc(N)n1,285.0
Clc1cccc(Cl)n1,211.0
N#Cc1ccncc1,213.5
CCC(CC)c1ccncc1,217.0
CC1=CC(=O)CCC1(C)C,217.0
CCCCc1ccncc1,209.0
OCc1cccnc1,266.0
Cc1cncc(C)c1,172.0
C[C@H]1C=C[C@H]2[C@@H](C1)C2(C)C,169.0
CC1CCCC1,71.8
CCOC(=O)C1(C(=O)OCC)CCCC1,210.0
CCc1ccnc(C)c1,179.0
COC(=O)c1cccnc1,204.0
OCCC1CCCC1,183.0
O=C1C=C(c2ccccc2)CC1,234.2
CC1CCSC1,139.0
N#Cc1ccccn1,224.5
CC1=CC(=O)CC(C)(C)C1,215.2
CCCc1ccncc1,185.0
Fc1cc(F)c(F)nc1F,102.0
CN1CCNCC1,138.0
N#Cc1cccnc1,206.9
C=Cc1cccnc1,162.0
FC(F)(F)c1cccnc1,114.0
CCC1CCCC1,103.5
Cc1ccccn1,129.3
CC1CCC(C)(C(=O)O)C1(C)C,254.0
Cc1cc(C)c(C)cn1,188.0
CCOC(=O)c1ccncc1,219.5
Cc1cccc(C)n1,144.1
SC1CCCC1,132.1
Fc1ccncc1,109.0
Cc1ccc(C)c(C)n1,171.6
C1CCC2(CC1)CCCCC2,207.0
Cc1ccncc1,145.3
Cc1cccnc1,144.1
C1=CCNCC1,108.0
CC1(C)CCC(C)(C)C1,118.0
Clc1cccnc1,148.0
C=Cc1ccc(C)nc1,181.0
O=C1C=CCCC1,170.0
Cc1cc(C)nc(C)c1,170.6
C=C1C2CCC(C2)C1(C)C,159.5
CCc1ncc(C)cc1C,198.0
c1ccc(C2CCc3ccccc3O2)cc1,332.0
C1CCC2CC2C1,116.5
CC[C@H]1CC[C@H](C)C1,121.0
c1ccc2c(c1)Cc1ccccc1C2,305.0
Cc1cccnc1N,222.0
CC1CNC(C)CN1,162.666666666666
CCc1cccnc1,165.0
CCc1cccc(C)n1,160.5
OCC1CCCC1,163.0
NCc1ccccn1,203.0
CC(C)(C)c1ccncc1,196.5
C1=CCC1,2.0
Cc1ccc(N)nc1,227.0
Cc1ccc(N=Nc2ccccc2)cc1,312.0
c1cc(-c2ccncc2)ccn1,305.0
CC1CNCCN1,153.0
CCCCc1ccccn1,192.0
CC(C)c1ccncc1,178.0
CCOc1nc(C(Cl)(Cl)Cl)ns1,188.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,245.0
CCc1cc(C)nc(C)c1,187.5
CCCc1ccccn1,167.0
CC1COC(=O)O1,242.0
Cc1ccnc(C)c1,158.5
CNc1ccccn1,200.5
NCc1ccncc1,230.0
CC1=CC(=O)CCC1,201.0
CCCCCCCCCCCC1CCCC1,296.0
Clc1cnc(Cl)c(Cl)c1,219.0
Cc1ccnc(C)c1C,192.5
C1CCCOCC1,119.0
Cc1cccc(N)n1,208.5
c1ccc2cnncc2c1,316.0
NC1CCCC1,108.0
C=C1CC2CC1CC2(C)C,152.0
O=C(C1CC1)C1CC1,161.0
CC(=O)c1ccncc1,212.0
c1ccc(N=Nc2ccccc2)cc1,293.0
C1=CCOC1,66.5
CC(=O)Nc1cccnc1,326.5
CCCCCCCCCCC1CCCC1,279.0
CC1CCCC1(C)C,114.0
NCCN1CCNCC1,220.0
c1ccc2oncc2c1,215.0
Fc1ccccn1,127.0
c1ccc2cc(Nc3ccc4ccccc4c3)ccc2c1,471.0
CCc1ccncc1,168.3
COc1ccc(N=Nc2ccccc2)cc1,340.0
CC1=NCCS1,145.0
Nc1ccccn1,210.6
Cc1cccc(Cl)n1,183.5
c1ccncc1,115.2
Cc1ccnc(Cl)c1,192.0
C1CCC2OC2C1,131.5
CCCC1CCCC1,131.0
c1ccc2c(c1)Cc1ccccc1O2,311.0
O=Cc1ccccn1,180.0
CC1(O)CCCC1,136.0
Clc1cc(Cl)c(Cl)nc1Cl,250.5
COc1cccc(OC)n1,179.0
Clc1ccccn1,170.0
C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,258.0
O=C1OCCO1,248.0
CC(C)C1CCCC1,126.5
CC(C)(C)c1ccccn1,170.0
OCCCc1ccccn1,260.2
CCCCCCC1CCCC1,203.0
O=[N+]([O-])c1ccccc1-c1ccccc1[N+](=O)[O-],305.0
CC1=C(C)C(=O)OC1=O,223.0
O=C1CCC1,99.0
Ic1ccc(-c2ccccc2)cc1,320.0
COc1ccccc1-c1ccccc1,274.0
Clc1ccc2ccccc2c1,256.0
CCCCc1cccc2ccccc12,289.3
CCCc1nccnc1C,189.0
c1ccc2c3c([nH]c2c1)CCCC3,327.5
C=CCc1cccc2ccccc12,266.0
CC(C)c1ccc2ccccc2c1,268.2
Cc1c(C)n(C)c2ccccc12,283.0
CCCCN1CCCC1,154.5
c1ccc2c(c1)Cc1c-2ccc2ccccc12,405.0
Oc1ccccc1-c1nc2ccccc2o1,338.0
Oc1cccc2ccccc12,288.0
c1ccc(CCc2ccccn2)cc1,289.0
C1=CCC(c2ccncc2)CC1,226.0
Cc1cnccn1,137.0
Cc1ccc2oc(=O)ccc2c1,304.0
Cc1cc(=O)cc(C)o1,251.0
OCCN1CC1,168.0
Cc1cnc(C)cn1,155.0
Sc1cccc2ccccc12,285.0
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,339.0
Cc1cccc(-c2ccccc2C)c1,270.0
CC1=CC(C)(C)Nc2ccccc21,260.0
Clc1ccc2cccc(Cl)c2c1,285.5
CC1CCOC(C)O1,116.5
Oc1ccc2cccc(Cl)c2c1,307.5
Fc1cccc2ccccc12,215.0
CCOC(=O)C1CCCC1=O,221.0
CCOc1cccc(-c2ccccc2)c1,305.0
Cc1ccc2ccc(C)nc2c1,264.5
CCC1CCC(=O)O1,215.5
Fc1ccc(-c2ccc(F)cc2)cc1,254.5
Cc1ccc2ncccc2c1,258.6
CCCCCCCCCc1ccc2ccccc2c1,372.0
Clc1cccc2ncccc12,256.0
CC(C)c1cccc2ccccc12,268.0
Cc1nccnc1C,156.0
CC(C)(C)c1ccc2ccccc2c1,276.0
Cc1cc2ccccc2oc1=O,292.5
Cc1c[nH]c2ccccc12,266.0
O=C(Oc1ccccc1)Oc1ccccc1,306.0
N#Cc1ccc2ccccc2c1,306.5
CCNc1cccc2ccccc12,305.0
CC(=O)Nc1ccccc1-c1ccccc1,355.0
Cc1ccc(-c2cccc(C)c2)cc1,289.0
Cc1ccc(C)c2ncccc12,266.0
CN1CCCC1,81.0
Clc1cc(Cl)c2ccccc2c1,291.0
CCc1ccc2ccccc2c1,258.0
C1=COCCO1,94.1
CCCCc1ccc2ccccc2c1,292.0
COc1cc(-c2ccc(N)c(OC)c2)ccc1N,356.0
CCc1cnc2ccccc2c1,266.0
Clc1cc(Cl)c2ccccc2n1,281.0
Cc1nc(C)c(C)nc1C,190.0
CCN1CCCC1,104.0
Nc1cccc2ccccc12,300.8
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,340.0
Cc1ccc2c(C)cccc2c1,264.0
CC1SC(C)SC(C)S1,246.5
CCc1ccc2ccccc2n1,245.5
Cc1ccc2cccnc2c1,257.6
Cc1ccc2[nH]c(C)c(C)c2c1,297.0
N#Cc1cccc2ccccc12,299.0
ClCc1cccc2ccccc12,291.5
CCCCCCc1ccc2ccccc2c1,324.0
O=C1C=CC(=O)O1,202.0
c1ccc([C@@H]2CCCNC2)cc1,257.0
Oc1ccc2ccccc2c1,285.0
Cc1ccc2cc(C)ccc2c1,262.0
COC(=O)c1ccc2ccccc2c1,290.0
Brc1cnc2ccccc2c1,275.0
Clc1ccc2ncccc2c1,263.0
Brc1ccccc1-c1ccccc1,297.0
CCN(CC)c1cccc2ccccc12,285.0
CC1=CCC(=C(C)C)CC1,186.0
Cc1cc(Cl)c2ccccc2n1,269.5
CCc1cnccn1,152.5
O=C=Nc1ccc(-c2ccccc2)cc1,283.0
C1CCNC1,86.5
CCc1nccnc1CC,181.0
O=c1c2ccccc2oc2ccccc12,351.0
Brc1ccc2cccnc2c1,290.0
Brc1ccc2ccccc2c1,281.5
Clc1cnccn1,153.5
CCCc1cccc2ccccc12,274.5
CCCCCCc1cccc2ccccc12,322.0
Cc1cc(C)c2ccccc2c1,263.0
c1ccc(-c2ccccc2)cc1,256.1
N#Cc1ccnc2ccccc12,242.5
C=C1CC=C(C(C)C)CC1,173.5
Cc1ccnc2ccccc12,262.0
CC1CC(=O)C(C)(C)C1,158.0
c1ccc(C2CC2)cc1,173.6
Cc1ccc(-c2ccccc2)cc1C,282.0
CC1C(=O)CC2CC1C2(C)C,212.0
Cc1ccc2ccc(C)cc2c1,265.0
C1CC12CC2,39.0
Cc1cc(N)c2ccccc2n1,333.0
CCc1cccc2ccccc12,258.6
c1ccc(-n2cccc2)cc1,234.0
COc1ccnc2ccccc12,245.0
Cc1cccc(-c2ccccc2)c1,272.7
Cc1ccc(-c2ccc(C)cc2C)c(C)c1,287.0
Cc1cc(C)n(-c2ccccc2)n1,273.0
CCCCCCCCCc1cccc2ccccc12,366.0
COc1cccc2cccnc12,283.0
Cc1ccc2nccc(C)c2c1,273.5
Nc1ccc(-c2ccc(N)cc2)cc1,401.0
O=C=Nc1cccc2c(N=C=O)cccc12,329.85
Cc1ccc2cc(N(C)C)ccc2n1,319.0
O=NN1CCCC1,214.0
Clc1cccc2cccnc12,288.5
Cc1ccc2nc(C)cc(C)c2c1,280.0
COc1ccc2ccccc2c1,274.0
Nc1ccccc1-c1ccccc1,299.0
C1COCOC1,106.1
Clc1cccc(-c2cccc(Cl)c2)c1,320.0
C1=NNCC1,144.0
Cc1ccc2cccc(C)c2c1,263.0
Fc1ccc2ccccc2c1,212.0
Cc1cc(C)cc(-c2ccccc2)c1,274.5
c1ccc2ccccc2c1,217.9
CCc1ccccc1-c1ccccc1,266.0
Clc1ccc(Cl)c2ccccc12,288.0
Clc1ccc2cc(Cl)ccc2c1,285.0
Cc1ccccc1-c1ccccc1,255.5
c1ccc(CN2CCCCC2)cc1,245.0
Brc1ccc(-c2ccccc2)cc1,310.0
c1ccc(-c2ccc3ccccc3n2)cc1,363.0
Brc1cccc2ccccc12,281.0
Cc1cnc2ccccc2c1,259.8
O=C(Cl)c1ccc2ccccc2c1,305.0
Oc1ccc(-c2ccccc2)cc1,305.0
Brc1ccc2ncccc2c1,281.0
O=c1ccc2ccccc2o1,301.7
O=C1C=C(Cl)C(=O)O1,196.0
c1cnccn1,115.0
O=Cc1cccc2ccccc12,292.0
c1ccc2ncccc2c1,237.1
Cc1ccc(C)c2ccccc12,268.0
CN(C)c1cccc2ccccc12,280.0
Cc1ccn(-c2ccccc2)n1,255.0
CCOC(=O)c1ccc2ccccc2c1,308.5
CCOc1cccc2ccccc12,280.5
Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,209.0
Cc1cccc2ccc(Cl)nc12,287.0
Cc1[nH]c2ccccc2c1C,285.0
Cc1cncc(C)n1,155.6
C1C2C3C2C2C1C32,112.0
CCc1nc(C)cnc1C,180.5
Cc1cc(C)c2ccccc2n1,265.0
Clc1ccc(-c2ccccc2)cc1,292.9
Cc1cccc2cccnc12,247.5
O=C1CCCC1,130.5
CC1CCCCCCCCCCCCC(=O)C1,329.0
Cc1cn(C)c2ccccc12,258.5
Cc1cccc2cccc(C)c12,270.0
Clc1cccc(-c2ccccc2)c1,284.5
Oc1ccc2ncccc2c1,360.0
Clc1ccnc2ccccc12,262.0
Cc1ccc2ccccc2n1,246.5
CC(C)(C)c1cccc2ccccc12,279.0
Oc1cccc2cccnc12,267.0
CCOc1ccc2ccccc2c1,282.0
CCCCCCCC1CCC(=O)O1,286.0
Cc1cnc2ccccc2c1C,291.0
Nc1ccc(-c2ccccc2N)cc1,363.0
Cc1cc(N)n(-c2ccccc2)n1,333.0
CC1=CC(=O)OC1=O,213.5
Brc1ccc(Br)c2ccccc12,310.0
C1CC2OC2CC1C1CO1,227.0
CC1CCCC1=O,139.5
O=[N+]([O-])c1ccccc1-c1ccccc1,320.0
CN1CC1,27.5
CN(C)c1ccc2ccccc2c1,305.0
CC1CN1,67.0
O=C(O)c1ccccc1-c1ccccc1,343.5
CCC(=O)c1ccc2ccccc2c1,313.0
O=C1CCCO1,204.0
Sc1ccc2ccccc2c1,288.0
Cc1cccc2ccccc12,244.7
Nc1ccc(-c2ccccc2)cc1,302.0
COc1ccc2ncccc2c1,306.0
Cc1cccc2[nH]ccc12,267.0
Clc1ccc2ccccc2n1,266.0
Cc1cc2ccccc2nc1C,263.0
Nc1cccc2ncccc12,310.0
COc1cccc2ccccc12,269.0
CN1CCN(C)C1=O,221.0
C=C1CCC1,42.2
Clc1cccc2ccccc12,259.0
CNC(=O)Oc1cccc2ccccc12,315.0
Cc1cccc2ncccc12,262.7
Cc1ccc2nc(C)ccc2c1,266.5
C1CN1,56.0
Cc1cccc2cc[nH]c12,266.0
Cc1cc(C)c2ncccc2c1,268.5
Cc1ccc2[nH]ccc2c1,267.0
Cc1ccc2c(C)ccc(C(C)C)c2c1,294.0
Cc1cc2ccccc2cc1C,268.0
Cc1cnc(C)c(C)n1,171.5
O=c1ccocc1,212.5
CC(=O)c1ccc2ccccc2c1,302.0
O=C1CCCCC1=O,194.0
CCNc1ccc2ccccc2c1,316.5
Brc1cccc(-c2ccccc2)c1,300.0
O=[N+]([O-])c1ccc2ccccc2c1,314.0
Cc1ccc(-c2ccccc2)cc1,267.5
CC1CCC(C)C1=O,146.5
CNc1cccc2ccccc12,294.5
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,325.0
Nc1ccc2ccccc2c1,300.0
N#CCc1ccc2ccccc2c1,303.0
CC1C=CC(=O)O1,209.0
CCc1cccc(-c2ccccc2)c1,283.5
Cc1cc2cccc(C)c2cc1C,285.0
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,368.0
Clc1ccc(-c2ccc(Cl)cc2)cc1,317.0
CC(=O)c1ccc(-c2ccccc2)cc1,326.0
Cc1cccc(-c2cccc(C)c2)c1,280.0
C1CCOCC1,88.0
c1ccc2[nH]ccc2c1,254.0
COc1cccc(-c2cccc(OC)c2)c1,328.0
CC1CC(C)(C)CC1=O,160.5
Ic1cccc2ccccc12,302.0
